I can easily log-in and log-out my Canvas account. (Please write your views relating your answer above.),I can access my course using the mobile Canvas app. (Please write your views about this relating to your answer above.),I can access my Canvas account using the available computers in JRU. (Please write your views about this relating to your answer above.),I have no issues accessing my Canvas account using the wired internet connection in the computer laboratories. (Please write your views about this relating to your answer above.),I can easily get help when I have problems with my Canvas account. (Please write your views about this relating to your answer above.),I can access my Canvas account outside JRU. (Please write your views about this relating to your answer above.),I can clearly understand the lessons on my Canvas modules. (Please write your views about this relating to your answer above.),I recognize that the modules in my course are well organized. (Please write your views about this relating to your answer above.),I can easily manage the navigation of the courses through the desktop version. .1,I can easily manage the navigation of the courses through the mobile app. (Please write your views about this relating to your answer above.),I notice that course materials on Canvas have connection with the face to face (classroom) lesson content. (Please write your views about this relating to your answer above.),I understand the lessons better with the help of course materials in Canvas. (Please write your views about this relating to your answer above.),Canvas course materials make me interested. (Please write your views about this relating to your answer above.),"The course materials on Canvas helped me prepare for: Face to face discussions, quizzes, major exams, assignments, forums, etc. (Please write your views about this relating to your answer above.)",My instructor knows how to use Canvas. (Please write your views about this relating to your answer above.),My instructor demonstrated mastery of the subject matter. (Please write your views about this relating to your answer above.),My instructor encourages me to use Canvas. (Please write your views about this relating to your answer above.),"Canvas has made it easy for me to: communicate with my instructor, receive class announcements, share ideas on group discussions","I can answer the assessment materials (quiz, exam) posted in Canvas. (Please write your views about this relating to your answer above.)","I find the course materials on Canvas aligned with the: quizzes, major exams, assignments, forums, etc.) (Please write your views about this relating to your answer above.)",I have been give enough time to accomplish the activities on Canvas. (Please write your views about this relating to your answer above.),POS
"[('yes', 'RB'), ('log', 'NN'), ('log', 'NN'), ('canvas', 'NN'), ('account', 'VBP'), ('easily', 'RB')]","[('mobile', 'JJ'), ('app', 'NN'), ('lot', 'NN'), ('bugs', 'NNS')]","[('yes', 'NNS'), ('couirse', 'NN')]","[('issue', 'NN'), ('wired', 'VBD'), ('best', 'JJS')]","[('dont', 'NN'), ('experience', 'NN')]","[('yes', 'NNS'), ('internet', 'NN')]","[('yes', 'NNS'), ('organized', 'VBD')]","[('yes', 'NNS'), ('organized', 'VBD')]","[('yes', 'RB'), ('desktop', 'JJ'), ('version', 'NN'), ('good', 'NN')]","[('mobile', 'JJ'), ('app', 'NN'), ('lot', 'NN'), ('bugs', 'NNS')]","[('yes', 'NNS')]","[('yes', 'NNS')]","[('yes', 'NNS')]","[('yes', 'RB'), ('canvas', 'NN'), ('helps', 'VBZ'), ('lot', 'VB')]","[('yes', 'NNS'), ('knows', 'NNS')]","[('yes', 'NNS'), ('master', 'NN')]","[('yes', 'NNS'), ('time', 'NN')]","[('yes', 'RB'), ('message', 'NN'), ('feature', 'NN')]","[('yes', 'NNS'), ('answer', 'VBP'), ('smart', 'JJ')]","[('sometimes', 'RB'), ('aligned', 'VBN')]","[('dont', 'RB'), ('enough', 'JJ'), ('time', 'NN'), ('dont', 'VBZ'), ('1', 'CD'), ('subject', 'JJ'), ('give', 'JJ'), ('time', 'NN'), ('deadline', 'NN')]","[('dont', 'RB'), ('enough', 'JJ'), ('time', 'NN'), ('dont', 'VBZ'), ('1', 'CD'), ('subject', 'JJ'), ('give', 'JJ'), ('time', 'NN'), ('deadline', 'NN')]"
"[('sometimes', 'RB'), ('internet', 'JJ'), ('connection', 'NN'), ('slow', 'VB')]","[('agree', 'JJ'), ('although', 'IN'), ('bugs', 'NNS'), ('help', 'VBP'), ('access', 'NN'), ('files', 'NNS'), ('anytime', 'RB'), ('anywhere', 'RB')]","[('sometimes', 'RB'), ('internet', 'JJ'), ('connection', 'NN'), ('slow', 'VB')]","[('sometimes', 'RB'), ('internet', 'JJ'), ('connection', 'NN'), ('slow', 'VB')]","[('approachable', 'JJ'), ('professors', 'NNS'), ('student', 'NN'), ('assistants', 'NNS'), ('ready', 'JJ'), ('help', 'NN')]","[('phone', 'NN'), ('internet', 'NN'), ('access', 'NN'), ('anytime', 'NN')]","[('detail', 'NN'), ('oriented', 'VBD'), ('modules', 'NNS'), ('helps', 'VBZ'), ('understand', 'VB')]","[('sometimes', 'RB')]","[('agree', 'NN')]","[('also', 'RB'), ('agree', 'RB'), ('much', 'JJ'), ('handy', 'NN')]","[('matter', 'NN'), ('matter', 'NN'), ('canvas', 'VBP'), ('brings', 'VBZ'), ('convenience', 'NN'), ('us', 'PRP'), ('students', 'NNS')]","[('agree', 'NN'), ('detailed', 'VBD')]","[('everytime', 'NN')]","[('agree', 'RB'), ('experienced', 'VBD'), ('taking', 'VBG'), ('exam', 'JJ'), ('taught', 'NN'), ('module', 'NN')]","[('agree', 'JJ'), ('always', 'RB'), ('remind', 'VBP'), ('us', 'PRP'), ('quizzes', 'JJ'), ('activities', 'NNS'), ('needed', 'VBD'), ('done', 'VBN')]","[('yes', 'RB'), ('especially', 'RB'), ('programming', 'VBG')]","[('always', 'RB'), ('lessons', 'NNS'), ('read', 'VBP')]","[('times', 'NNS'), ('messaged', 'VBD'), ('constructor', 'NN'), ('get', 'NN'), ('reply', 'NN')]","[('agree', 'NN')]","[('agree', 'NN')]","[('sometimes', 'RB'), ('timer', 'JJ'), ('fit', 'JJ'), ('items', 'NNS'), ('answer', 'VBP')]","[('sometimes', 'RB'), ('timer', 'JJ'), ('fit', 'JJ'), ('item', 'NN'), ('answer', 'NN')]"
"[('yes', 'NNS'), ('ican', 'JJ'), ('easily', 'RB'), ('log', 'VBZ'), ('log', 'JJ'), ('canvas', 'NN'), ('account', 'NN')]","[('yes', 'RB'), ('access', 'NN'), ('course', 'NN'), ('using', 'VBG'), ('mobile', 'JJ'), ('canvas', 'NN'), ('app', 'NN')]","[('always', 'RB'), ('access', 'NN'), ('canvas', 'NN'), ('account', 'NN'), ('using', 'VBG'), ('available', 'JJ'), ('computers', 'NNS'), ('jru', 'VBP')]","[('issues', 'NNS'), ('accessing', 'VBG'), ('canvas', 'NN'), ('account', 'NN'), ('using', 'VBG'), ('wired', 'JJ'), ('internet', 'NN'), ('connection', 'NN'), ('computer', 'NN'), ('laboratories', 'NNS')]","[('yes', 'NNS'), ('easily', 'RB'), ('get', 'VB'), ('help', 'NN'), ('problems', 'NNS'), ('canvas', 'VBP'), ('account', 'NN')]","[('always', 'RB'), ('access', 'NN'), ('canvas', 'NN'), ('account', 'NN'), ('outside', 'IN'), ('jru', 'NN')]","[('modules', 'NNS'), ('lessons', 'NNS'), ('canvas', 'VBP'), ('easy', 'JJ'), ('understand', 'NN')]","[('recognize', 'VB'), ('modules', 'NNS'), ('course', 'NN'), ('well', 'RB'), ('organized', 'VBN')]","[('easily', 'RB'), ('manage', 'NN'), ('navigation', 'NN'), ('courses', 'NNS'), ('desktop', 'VBP'), ('version', 'NN')]","[('easily', 'RB'), ('manage', 'NN'), ('navigation', 'NN'), ('courses', 'NNS'), ('mobile', 'VBP'), ('app', 'NN')]","[('notice', 'JJ'), ('course', 'NN'), ('materials', 'NNS'), ('canvas', 'VBP'), ('connection', 'NN'), ('face', 'NN'), ('face', 'NN'), ('lesson', 'NN'), ('content', 'NN')]","[('understand', 'JJ'), ('lessons', 'NNS'), ('better', 'JJR'), ('help', 'NN'), ('course', 'NN'), ('materials', 'NNS'), ('canvas', 'VBP')]","[('canvas', 'NN'), ('course', 'NN'), ('materials', 'NNS'), ('make', 'VBP'), ('interested', 'JJ')]","[('helps', 'NN'), ('lot', 'NN')]","[('yes', 'NNS'), ('instructor', 'NN'), ('knows', 'VBZ'), ('use', 'VBP'), ('canvas', 'NN')]","[('instructor', 'NN'), ('demonstrated', 'VBD'), ('mastery', 'NN'), ('subject', 'NN'), ('matter', 'NN')]","[('instructor', 'NN'), ('encourages', 'NNS'), ('use', 'VBP'), ('canvas', 'NN')]","[('easy', 'JJ'), ('communicate', 'NN'), ('instructor', 'NN'), ('receive', 'JJ'), ('class', 'NN'), ('announcements', 'NNS'), ('share', 'NN'), ('ideas', 'NNS'), ('group', 'NN'), ('discussions', 'NNS')]","[('answer', 'NN'), ('assessment', 'NN'), ('materials', 'NNS'), ('quiz', 'VBP'), ('exam', 'RB'), ('posted', 'VBN'), ('canvas', 'NN')]","[('find', 'VB'), ('course', 'NN'), ('materials', 'NNS'), ('canvas', 'VBP'), ('quizzes', 'JJ'), ('major', 'JJ'), ('exams', 'NN'), ('assignments', 'NNS'), ('forums', 'NNS')]","[('yes', 'RB'), ('give', 'VB'), ('enough', 'JJ'), ('time', 'NN'), ('accomplish', 'JJ'), ('activities', 'NNS'), ('canvas', 'VBP')]","[('yes', 'RB'), ('give', 'VB'), ('enough', 'JJ'), ('time', 'NN'), ('accomplish', 'JJ'), ('activity', 'NN'), ('canvas', 'NN')]"
"[('yes', 'RB'), ('access', 'NN'), ('log', 'NN')]","[('sometimes', 'RB'), ('compatible', 'JJ'), ('browser', 'NN'), ('phones', 'NNS')]","[('yes', 'NNS'), ('specially', 'RB'), ('open', 'JJ'), ('laboratory', 'NN')]","[('times', 'NNS'), ('signal', 'JJ'), ('fluctuating', 'NN')]","[('yes', 'RB'), ('assisting', 'VBG'), ('itbl', 'JJ'), ('office', 'NN'), ('canvas', 'NN'), ('concerns', 'NNS')]","[('yes', 'NNS')]","[('sometimes', 'RB')]","[('yes', 'RB'), ('full', 'JJ'), ('coverage', 'NN'), ('lessons', 'NNS'), ('subject', 'VBP')]","[('yes', 'NNS')]","[('yes', 'NNS'), ('internet', 'JJ'), ('connection', 'NN'), ('stable', 'JJ')]","[('sometimes', 'RB'), ('lesson', 'JJ'), ('different', 'JJ'), ('lesson', 'NN'), ('tackle', 'NN'), ('classrom', 'NN')]","[('yes', 'UH'), ('practice', 'NN'), ('learning', 'NN'), ('materials', 'NNS')]","[('source', 'NN'), ('lesson', 'NN'), ('summary', 'NN')]","[('yes', 'RB'), ('give', 'JJ'), ('information', 'NN'), ('course', 'NN')]","[('yes', 'RB'), ('giving', 'VBG'), ('right', 'JJ'), ('task', 'NN'), ('us', 'PRP')]","[('giving', 'VBG'), ('us', 'PRP'), ('lesson', 'JJ'), ('need', 'VBP'), ('learn', 'VB')]","[('answering', 'VBG'), ('quizzes', 'NNS'), ('forums', 'NNS')]","[('yes', 'NNS'), ('announce', 'RB'), ('well', 'RB')]","[('yes', 'RB'), ('inform', 'VB'), ('us', 'PRP')]","[('yes', 'RB'), ('well', 'RB'), ('organzed', 'VBN')]","[('sometimes', 'RB'), ('prof', 'VB'), ('adjusting', 'JJ'), ('time', 'NN')]","[('sometimes', 'RB'), ('prof', 'VB'), ('adjusting', 'JJ'), ('time', 'NN')]"
"[('internet', 'NN'), ('sometimes', 'RB'), ('slow', 'VB')]","[('internet', 'NN'), ('slow', 'VB')]","[('computers', 'NNS'), ('always', 'RB'), ('availabe', 'VBP')]","[('yes', 'RB'), ('dont', 'JJ'), ('issue', 'NN')]","[('searching', 'VBG'), ('net', 'NN')]","[('home', 'NN')]","[('help', 'NN'), ('powerpoint', 'NN'), ('presentation', 'NN')]","[('yes', 'NNS'), ('organized', 'VBD')]","[('wide', 'JJ'), ('screen', 'NN')]","[('sometimes', 'RB'), ('slow', 'JJ'), ('internet', 'NN')]","[('somehow', 'RB'), ('related', 'JJ')]","[('canvas', 'NN'), ('helpful', 'NN')]","[('easy', 'JJ'), ('use', 'NN')]","[('easy', 'JJ'), ('access', 'NN')]","[('knows', 'NNS'), ('well', 'RB')]","[('times', 'NNS')]","[('always', 'RB'), ('tell', 'VBP'), ('us', 'PRP'), ('open', 'JJ'), ('canvas', 'NN')]","[('helped', 'VBN'), ('communicate', 'VB'), ('instructor', 'NN')]","[('answer', 'NN'), ('quiz', 'NN'), ('exam', 'NN')]","[('sometimes', 'RB'), ('quizzes', 'VBZ'), ('modules', 'NNS')]","[('need', 'RB'), ('1', 'CD'), ('month', 'NN'), ('tbh', 'NN')]","[('need', 'RB'), ('1', 'CD'), ('month', 'NN'), ('tbh', 'NN')]"
"[('sometimes', 'RB'), ('internet', 'JJ'), ('slow', 'NN')]","[('rather', 'RB'), ('use', 'JJ'), ('internet', 'NN'), ('browser', 'NN'), ('mobile', 'NN'), ('app', 'NN')]","[('use', 'NN'), ('open', 'JJ'), ('lab', 'NN'), ('access', 'NN'), ('canvas', 'NN'), ('account', 'NN')]","[('faster', 'RBR'), ('wireless', 'JJ'), ('internet', 'NN'), ('connection', 'NN')]","[('know', 'NNS'), ('go', 'VBP'), ('problem', 'NN'), ('canvas', 'NN'), ('account', 'NN')]","[('unless', 'IN'), ('internet', 'NN')]","[('using', 'VBG'), ('powerpoint', 'NN'), ('presentation', 'NN')]","[('sort', 'NN'), ('week', 'NN')]","[('use', 'NN'), ('mobile', 'JJ'), ('application', 'NN')]","[('use', 'NN'), ('mobile', 'JJ'), ('application', 'NN')]","[('modules', 'NNS')]","[('access', 'NN'), ('anywhere', 'RB')]","[('motivating', 'VBG')]","[('easy', 'JJ'), ('access', 'NN'), ('anywhere', 'RB')]","[('required', 'VBN')]","[('hard', 'RB'), ('study', 'NN'), ('teacher', 'NN'), ('know', 'VBP'), ('talking', 'VBG')]","[('easy', 'JJ'), ('access', 'NN')]","[('instructor', 'NN'), ('replying', 'VBG'), ('canvas', 'NN')]","[('want', 'JJ'), ('notification', 'NN'), ('deadline', 'NN')]","[('modules', 'NNS'), ('canvas', 'VBP'), ('reviewer', 'NN')]","[('need', 'DT'), ('notification', 'NN'), ('deadline', 'NN')]","[('need', 'DT'), ('notification', 'NN'), ('deadline', 'NN')]"
"[('yes', 'NNS'), ('easily', 'RB'), ('access', 'NN'), ('canvas', 'NN'), ('account', 'NN')]","[('always', 'RB'), ('use', 'VBP'), ('mobile', 'JJ'), ('access', 'NN'), ('canvas', 'NN'), ('app', 'NN'), ('works', 'VBZ'), ('really', 'RB'), ('well', 'RB')]","[('computer', 'NN'), ('inside', 'IN'), ('lab', 'NN'), ('jru', 'NN'), ('works', 'VBZ'), ('fine', 'JJ'), ('accessing', 'VBG'), ('canvas', 'NN')]","[('sometimes', 'RB'), ('wired', 'JJ'), ('internet', 'JJ'), ('connection', 'NN'), ('slow', 'VB'), ('thus', 'RB'), ('projects', 'NNS'), ('activities', 'NNS'), ('really', 'RB'), ('stressful', 'JJ')]","[('department', 'NN'), ('handles', 'NNS'), ('concern', 'NN'), ('timely', 'RB'), ('manner', 'NN')]","[('good', 'JJ'), ('internet', 'NN'), ('connection', 'NN'), ('acceptable', 'JJ'), ('computer', 'NN')]","[('easily', 'RB'), ('accessed', 'VBN')]","[('well', 'RB'), ('organized', 'VBN'), ('indeed', 'RB')]","[('courses', 'NNS'), ('sometimes', 'RB'), ('showing', 'VBG'), ('canvas', 'NN'), ('courses', 'NNS'), ('tab', 'VBP')]","[('yes', 'RB'), ('works', 'VBZ'), ('fine', 'JJ')]","[('depends', 'NNS'), ('professors', 'NNS')]","[('good', 'JJ'), ('job', 'NN'), ('professors', 'NNS')]","[('yes', 'NNS'), ('fun', 'NN'), ('activities', 'NNS'), ('may', 'MD'), ('suggest', 'VB')]","[('long', 'JJ'), ('canvas', 'NN'), ('material', 'NN'), ('available', 'JJ'), ('help', 'NN'), ('students', 'NNS'), ('lot', 'NN')]","[('yes', 'JJ'), ('time', 'NN'), ('maybe', 'RB'), ('new', 'JJ'), ('professor', 'NN'), ('guess', 'NN'), ('need', 'NN'), ('time', 'NN'), ('get', 'VB'), ('used', 'VBN'), ('canvas', 'NN'), ('uploading', 'VBG'), ('system', 'NN')]","[('time', 'NN')]","[('always', 'RB'), ('use', 'VBP'), ('canvas', 'NN')]","[('always', 'RB'), ('forum', 'NN'), ('subject', 'JJ'), ('however', 'RB'), ('time', 'NN'), ('irregular', 'JJ'), ('students', 'NNS'), ('included', 'VBD'), ('forum', 'NN')]","[('yes', 'RB'), ('access', 'NN'), ('time', 'NN')]","[('always', 'RB'), ('aligned', 'VBN'), ('tasks', 'NNS'), ('hand', 'NN')]","[('time', 'NN'), ('yes', 'NNS')]","[('time', 'NN'), ('yes', 'NNS')]"
"[('computer', 'NN'), ('internet', 'NN'), ('fast', 'VBD'), ('us', 'PRP'), ('log', 'VB'), ('logout', 'IN'), ('easily', 'RB')]","[('easy', 'JJ'), ('us', 'PRP'), ('even', 'RB'), ('school', 'NN'), ('able', 'JJ'), ('access', 'NN'), ('canvas', 'NN'), ('acc', 'NN')]","[('easily', 'RB'), ('access', 'NN'), ('account', 'NN'), ('computer', 'NN'), ('lab', 'NN')]","[('yes', 'UH'), ('problem', 'NN'), ('lin', 'NN'), ('log', 'NN'), ('logout', 'IN'), ('canvas', 'NN')]","[('student', 'NN'), ('assistant', 'NN'), ('laboratory', 'NN'), ('problem', 'NN'), ('able', 'JJ'), ('call', 'NN'), ('ask', 'NN'), ('help', 'NN')]","[('easy', 'JJ'), ('us', 'PRP'), ('even', 'RB'), ('school', 'NN'), ('able', 'JJ'), ('access', 'NN'), ('canvas', 'NN'), ('acc', 'NN')]","[('yes', 'UH'), ('lessons', 'NNS'), ('canvas', 'VBP')]","[('yes', 'NNS'), ('already', 'RB'), ('fix', 'VB')]","[('yes', 'NNS'), ('easily', 'RB'), ('manage', 'VB')]","[('yes', 'NNS'), ('easily', 'RB'), ('manage', 'VB'), ('navigation', 'NN')]","[('yes', 'UH'), ('yes', 'UH'), ('yes', 'UH'), ('yes', 'NNS')]","[('yes', 'RB'), ('help', 'NN'), ('course', 'NN'), ('materials', 'NNS'), ('canvas', 'VBP'), ('easily', 'RB'), ('access', 'NN')]","[('yes', 'RB'), ('im', 'NN'), ('interested', 'JJ')]","[('easily', 'RB'), ('answers', 'NNS'), ('questions', 'NNS')]","[('yes', 'NNS'), ('always', 'RB'), ('use', 'VBP'), ('canvas', 'JJ'), ('laboratory', 'NN'), ('activities', 'NNS')]","[('yes', 'NNS')]","[('yes', 'RB'), ('laboratory', 'JJ'), ('activities', 'NNS'), ('must', 'MD'), ('sumbitted', 'VBN'), ('canvas', 'NN')]","[('yes', 'RB'), ('canvas', 'NN'), ('inbox', 'NN'), ('us', 'PRP'), ('able', 'JJ'), ('communicate', 'NN'), ('classmates', 'NNS')]","[('yes', 'RB'), ('prof', 'NN'), ('putting', 'VBG'), ('quiz', 'NN'), ('date', 'NN'), ('able', 'JJ'), ('answer', 'NN'), ('time', 'NN')]","[('quiz', 'NN'), ('exam', 'NN'), ('activities', 'NNS'), ('date', 'NN'), ('canvas', 'NN'), ('1', 'CD'), ('week', 'NN'), ('able', 'JJ'), ('sumbit', 'NN')]","[('yes', 'NNS')]","[('yes', 'NNS')]"
"[('easily', 'RB'), ('login', 'JJ'), ('internet', 'NN'), ('slow', 'JJ'), ('open', 'JJ'), ('account', 'NN')]","[('access', 'NN'), ('app', 'NN'), ('slow', 'VB')]","[('computers', 'NNS'), ('internet', 'JJ'), ('connection', 'NN'), ('pc', 'NN'), ('slow', 'NN')]","[('even', 'RB'), ('use', 'NN'), ('accounts', 'NNS'), ('phones', 'NNS'), ('still', 'RB'), ('slow', 'VB')]","[('yes', 'RB'), ('someone', 'NN'), ('guide', 'NN')]","[('problem', 'NN')]","[('sometimes', 'RB'), ('difficult', 'JJ'), ('see', 'VBP'), ('modules', 'NNS'), ('fully', 'RB'), ('organize', 'VBP')]","[('organized', 'VBN'), ('well', 'RB'), ('sometimes', 'RB'), ('get', 'VB'), ('notifications', 'NNS'), ('subs', 'VB')]","[('site', 'NN'), ('needs', 'NNS'), ('user', 'VBP'), ('friendly', 'RB'), ('easier', 'JJR'), ('use', 'NN')]","[('app', 'JJ'), ('version', 'NN'), ('nice', 'NN')]","[('notice', 'NN')]","[('helps', 'NNS'), ('alot', 'VB')]","[('think', 'VBP'), ('much', 'RB'), ('better', 'JJR'), ('put', 'VBN'), ('subjects', 'NNS'), ('main', 'JJ'), ('timeline', 'VBP'), ('us', 'PRP'), ('easily', 'RB'), ('see', 'VB'), ('subjects', 'NNS')]","[('sometimes', 'RB'), ('get', 'VB'), ('notifications', 'NNS'), ('quizzes', 'VBZ'), ('etc', 'NN')]","[('better', 'RBR'), ('prof', 'NN'), ('knowledge', 'NN'), ('canvas', 'NN'), ('profs', 'NN'), ('care', 'NN'), ('students', 'NNS')]","[('prof', 'NN'), ('knows', 'VBZ'), ('teach', 'VBP'), ('amazing', 'VBG'), ('prof', 'NN')]","[('prof', 'NN'), ('always', 'RB'), ('makes', 'VBZ'), ('us', 'PRP'), ('use', 'VB'), ('canvas', 'JJ'), ('prof', 'NN'), ('quizzes', 'VBZ'), ('everything', 'NN')]","[('share', 'NN'), ('ideas', 'NNS')]","[('sometimes', 'RB'), ('always', 'RB'), ('get', 'VB'), ('notifications', 'NNS')]","[('exams', 'NNS'), ('notify', 'VBP'), ('us', 'PRP')]","[('know', 'VB'), ('still', 'RB'), ('time', 'NN'), ('app', 'JJ'), ('even', 'RB'), ('notify', 'VBP'), ('us', 'PRP')]","[('know', 'VB'), ('still', 'RB'), ('time', 'NN'), ('app', 'JJ'), ('even', 'RB'), ('notify', 'VBP'), ('us', 'PRP')]"
"[('easily', 'RB'), ('modify', 'VB')]","[('lab', 'JJ'), ('units', 'NNS'), ('slow', 'VB')]","[('easily', 'RB'), ('access', 'NN'), ('canvas', 'NN'), ('account', 'VBP'), ('units', 'NNS'), ('jru', 'NN')]","[('sometimes', 'RB'), ('units', 'NNS'), ('jru', 'VBP'), ('internet', 'JJ'), ('connection', 'NN'), ('issue', 'NN')]","[('takes', 'VBZ'), ('long', 'JJ'), ('time', 'NN'), ('get', 'VB'), ('help', 'NN')]","[('yes', 'RB'), ('canvas', 'NN'), ('jru', 'NN'), ('students', 'NNS')]","[('lessons', 'NNS'), ('canvas', 'VBP'), ('easily', 'RB'), ('modify', 'VB'), ('title', 'NN')]","[('easily', 'RB'), ('recognize', 'VB'), ('title', 'NN')]","[('yes', 'RB'), ('canvas', 'NN'), ('well', 'RB'), ('compromised', 'VBD')]","[('yes', 'RB'), ('canvas', 'NN'), ('well', 'RB'), ('compromised', 'VBD')]","[('depends', 'NNS'), ('prof', 'VBP')]","[('yes', 'NNS'), ('understand', 'VBP'), ('lesson', 'RB'), ('better', 'JJR'), ('course', 'NN'), ('materials', 'NNS'), ('helpful', 'JJ')]","[('yes', 'RB'), ('canvas', 'JJ'), ('user', 'NN'), ('friendly', 'RB')]","[('helps', 'VBZ'), ('review', 'VB'), ('previous', 'JJ'), ('lesson', 'NN'), ('taken', 'VBN')]","[('subject', 'JJ'), ('instructor', 'NN'), ('applicable', 'JJ'), ('using', 'VBG'), ('canvas', 'NN')]","[('yes', 'RB'), ('demonstrate', 'NN'), ('subject', 'JJ'), ('matter', 'NN')]","[('every', 'DT'), ('meeting', 'NN'), ('always', 'RB'), ('told', 'VBD'), ('us', 'PRP'), ('use', 'VBP'), ('canvas', 'JJ')]","[('yes', 'NNS'), ('canvas', 'NN'), ('made', 'VBD'), ('easy', 'JJ'), ('share', 'NN'), ('opions', 'NNS'), ('group', 'NN'), ('discussions', 'NNS')]","[('yes', 'RB'), ('quiz', 'JJ'), ('exam', 'NNS'), ('take', 'VBP'), ('compromised', 'VBN')]","[('find', 'VB'), ('course', 'NN'), ('materials', 'NNS'), ('canvas', 'VBP'), ('see', 'VB'), ('title', 'NN')]","[('give', 'VB'), ('enough', 'JJ'), ('time', 'NN'), ('accomplish', 'JJ'), ('activities', 'NNS'), ('canvas', 'VBP')]","[('give', 'VB'), ('enough', 'JJ'), ('time', 'NN'), ('accomplish', 'JJ'), ('activity', 'NN'), ('canvas', 'NN')]"
"[('internet', 'NN'), ('connection', 'NN'), ('inside', 'IN'), ('jru', 'NN'), ('poor', 'JJ')]","[('able', 'JJ'), ('online', 'NN'), ('activities', 'NNS')]","[('sometimes', 'RB'), ('laboratories', 'NNS'), ('available', 'JJ')]","[('wired', 'JJ'), ('connection', 'NN'), ('slow', 'NN'), ('sometimes', 'RB')]","[('people', 'NNS'), ('h201', 'VBP'), ('willing', 'JJ'), ('help', 'NN'), ('anytime', 'NN')]","[('mobile', 'JJ'), ('app', 'NN'), ('downloaded', 'VBD')]","[('sometimes', 'RB'), ('ppt', 'JJ'), ('designs', 'NNS'), ('irritating', 'VBG')]","[('sorted', 'JJ'), ('time', 'NN')]","[('desktop', 'NN'), ('version', 'NN'), ('easier', 'JJR'), ('mobile', 'JJ'), ('version', 'NN')]","[('dashboard', 'RB'), ('easy', 'JJ'), ('use', 'NN')]","[('discussion', 'NN'), ('online', 'NN'), ('sync', 'NN'), ('face', 'NN'), ('face', 'NN')]","[('course', 'NN'), ('materials', 'NNS'), ('provided', 'VBD'), ('canvas', 'JJ'), ('essential', 'JJ'), ('learning', 'NN'), ('process', 'NN')]","[('powerpoint', 'NN'), ('touches', 'NNS'), ('interest', 'NN'), ('finish', 'JJ'), ('reading', 'NN'), ('material', 'NN')]","[('contents', 'NNS'), ('canvas', 'VBP'), ('used', 'VBN'), ('face', 'NN'), ('face', 'NN')]","[('trained', 'VBN')]","[('provides', 'VBZ'), ('good', 'JJ'), ('scenarios', 'NNS')]","[('yes', 'NNS'), ('everytime', 'VBP')]","[('forums', 'NNS'), ('enables', 'VBZ'), ('us', 'PRP'), ('talk', 'VB'), ('online', 'NN')]","[('yes', 'RB'), ('access', 'NN'), ('code', 'NN'), ('provided', 'VBD')]","[('materials', 'NNS'), ('aligned', 'VBN'), ('teachings', 'NNS'), ('instructor', 'NN')]","[('yes', 'NNS'), ('always', 'RB'), ('give', 'VBP'), ('us', 'PRP'), ('enough', 'JJ'), ('time', 'NN')]","[('yes', 'NNS'), ('always', 'RB'), ('give', 'VBP'), ('us', 'PRP'), ('enough', 'JJ'), ('time', 'NN')]"
"[('internet', 'JJ'), ('time', 'NN'), ('slow', 'VB')]","[('yet', 'RB'), ('downloaded', 'VBN'), ('application', 'NN')]","[('yes', 'NNS'), ('sometimes', 'RB'), ('slow', 'JJ'), ('access', 'NN')]","[('sometimes', 'RB'), ('internet', 'JJ'), ('slow', 'NN')]","[('dont', 'NN'), ('usually', 'RB'), ('get', 'VB'), ('problems', 'NNS'), ('account', 'VBP')]","[('yes', 'UH'), ('home', 'NN')]","[('understand', 'JJ'), ('lessons', 'NNS'), ('canvas', 'VBP')]","[('yes', 'RB'), ('clearly', 'RB'), ('organized', 'VBN')]","[('yes', 'NNS'), ('sometimes', 'RB'), ('slow', 'VB')]","[('yet', 'RB'), ('downloaded', 'VBN'), ('application', 'NN')]","[('yes', 'NNS'), ('connection', 'NN')]","[('yes', 'RB'), ('useful', 'JJ')]","[('makes', 'VBZ'), ('interested', 'JJ')]","[('helped', 'VBD'), ('lot', 'NN')]","[('knows', 'NNS'), ('well', 'RB')]","[('demonstrated', 'VBN'), ('mastery', 'NN'), ('subject', 'JJ'), ('matter', 'NN'), ('well', 'NN')]","[('every', 'DT'), ('meeting', 'NN'), ('encourages', 'VBZ'), ('us', 'PRP')]","[('canvas', 'NN'), ('always', 'RB'), ('updated', 'VBD')]","[('answer', 'NN'), ('time', 'NN')]","[('aligned', 'VBN'), ('clear', 'JJ')]","[('give', 'VB'), ('us', 'PRP'), ('enough', 'JJ'), ('time', 'NN'), ('answer', 'NN')]","[('give', 'VB'), ('us', 'PRP'), ('enough', 'JJ'), ('time', 'NN'), ('answer', 'NN')]"
